headline,label
삼성물산 방글라데시 복합화력 발전소 공사 수주,1
CJ프레시웨이 코로나19 버텼다...2분기 영업이익 흑자전환,1
인천공항 코로나19 충격에 17년 만에 적자 전망,-1
미 정부 코로나 백신 7억회분 입도선매…존슨앤드존슨과도 계약,1
국제유가 전쟁 ‘러시안 룰렛’ 될까,0
"두산重 ""조업중단 아닌 직원 휴업""...주가는 급락",-1
대림산업 인천·대전에서 3840억원 정비사업 수주,1
<신간> 내부자가 말하는 페이스북과 저커버그 성공의 이유,1
농협생명 GA채널서 '옛 명성' 회복,0
[법조 업&다운](64) STX조선 소액주주 손해배상 승소 이끈 2명의 영진 변호사,0
[특징주] 루미마이크로 상한가‥2분기 실적 대폭 개선,1
[창원24시] 창원시-삼성창원병원 의료서비스 고도화 협약 체결,1
[MT리포트] 미·중 무역전쟁 5개월 싸움의 균형이 무너졌다,0
포스코 사상 첫 분기 적자…2분기 별도기준 1천억 영업적자,-1
"촘촘해진 손실보상 ""소독조치·명단공개 병의원 보상""",-1
中 병원 코로나 대응 의료진 정리해고했다가 거센 비난,-1
"골든타임 잡은 두산, 화룡점정은 언제?",0
[코스피] 2.63p(0.11%) 오른 2371.95 출발,1
피치 미국 신용등급 전망 '안정적'→'부정적' 하향 조정,-1
고흥군 포두일원 농어촌생활용수 개발사업 추진,1
메모리 ‘초격차’ DNA 전 분야로 확산…‘하드웨어 최강자’ 지킨다,0
금감원 바이오·제약사 R&D 비용 회계처리 감리 착수,0
김종인 전 청와대 경제수석의 ‘MB경제팀 아마추어리즘 비판’,0
HMM 1분기 영업손실 20억원…“코로나 속 적자폭 대폭 개선”,-1
"제일기획 목표주가 상향 ""영업이익 3분기부터 증가세 전환 가능""",1
정부 생활SOC 주민참여 시범사업 본격 추진…경기 시흥 등 4개 지자체와 MOU,1
'신의 직장' 금감원 통제받나…공공기관 지정 놓고 신경전,0
한국조선해양 860억원 규모의 PC선 수주,1
한국조선해양 LNG선 2척 건조계약 체결…“하반기에만 총 13척 수주”,1
롯데쇼핑 할인점 수익성 개선 확신 필요 '목표가↑'-KB금융,1
한전기술 매출액 회복이 필요하다,0
'점유율 급락' 대형 정유사 알뜰주유소로 영업망 확대,-1
진안군 특별재난지역 선포 수해복구사업 추진에 총력,1
경기불황 소자본·이누키 창업이 뜬다,0
"코스피, 상승 마감",0
"한화디펜스 ""올 상반기 수주액 1조2000억…전년비 5배 증가""",1
"[아주증시포커스] 바이오주 난데없는 급등...""여전히 투자 신중해야""",1
상상인선박기계 120억원 규모 대형 지지물 수출 계약 체결,1
Arm Flexible Access 출시 첫 해에 60개 이상 파트너사와 계약 체결,1
"외국인 매수로 코스피 2360선 안착…코스닥 2%대 상승, 830선 마감",0
"급락했던 진단키트株 또 상승가도?…""제약바이오 옥석가리기""",-1
美 뉴욕 증시 EU 경기부양책과 기업 실적 호조로 상승 출발,1
‘화물로 흑자전환’ 대한항공 조원태 회장 ‘역발상’ 통했다,1
광주시 어린이 통학차량 LPG차 전환지원 사업 변경추진,1
"금융위 ""日 화이트리스트 배제 시 피해기업 지원책 발표""",-1
[출발]코스닥 상승..842.38(+0.12%),1
위기의 도시바 주가 13% 급락,-1
"증시 활황에 힘입어… 기업들, 유상증자 3배 늘었다",1
기업 이미지에 막대한 영향을 주는 ‘오너 리스크’,0
[특징주]부스타 4Q 실적 개선 기대감에 `上`,1
[글로벌-Biz 24] 홈디포 2분기 매출 급증으로 주가 상승…팬데믹으로 DIY 선...,0
서우에스앤씨 메이머스트와 '엠세이버v2.0' 국내총판 계약 체결,1
"北 한마디에 ‘들썩’ 남북경협주...""막연한 기대는 금물..실적을 보라""",1
직장인 3명 중 1명 부당해고 경험.. 납득불가 해고사유 살펴보니,-1
"[특징주] '상한가 경신' 진원생명과학, 약세 전환… 5%대 ↓",-1
[뉴욕-주식]대부분 약보합…혼재된 무역협상 뉴스 + 홈디포 급락,-1
[로&스탁] 대림산업 인천·대전 도시정비사업 2곳 연달아 수주,1
어닝 서프라이즈 컴투스 투자자 의문 부른 주가급락 왜,-1
주가 롤러코스터에 K-바이오 휘청휘청,0
"코로나 고용 쇼크, '10대 여성 알바'가 최대 피해",-1
유동인구 80만 믿었는데… 무섭게 오른 임대료에 하나둘 떠나,0
지금이 사회적 거리 두기로 회귀할 마지노선,-1
신예 박예니 스토리제이컴퍼니와 전속계약 체결,1
대한항공 기내식 매각 계약 내주 체결 리파이낸싱·유상증자… 유동성 확보 ...,1
'초대형선 효과' HMM 2분기 영업익 1387억원…21분기만의 흑자전환,1
[한교총-NCCK 공동성명 전문] “심히 안타깝다”,-1
[특징주]크라운제과 '허니버터칩'의 실적개선효과…12%↑,1
새마을금고중앙회 전통시장 이용 활성화 사업 추진,1
"현대차, 미국 시장서 턴어라운드 가시화···목표가↑",1
4대 정유사 역대급 적자 충격…1분기 영업손실만 4.4조 달해,-1
철도공단 김상균 이사장 코스타리카 철도청과 MOU 체결해 수주 활동 전개,1
금감원 악성루머 단속 실효성 의문(종합),0
"한국조선해양 ""1주일새 7척 1조원 수주""",1
‘코로나19’ 직격탄 맞은 에쓰오일… 창사 이래 최대 적자(종합),-1
모회사가 가른 LCC 자본확충,0
고마워요 동학개미 증권株 주가 ‘훌쩍’,0
금감원 제약·바이오 ‘투자위험’ 공시 강화…깜깜이 투자 차단,-1
"두산重 휴업 검토에 그룹株 줄줄이 급락…""추가하락? 추가조치 봐야""",-1
리디 올 상반기 역대 최대 실적‥10년 만 흑자전환,1
"CJ제일제당 목표주가 높아져 ""간편식 소비 증가로 이익 상승국면""",1
[브리핑] 롯데 분쟁 변수? 신격호 정신건강 논란 일축,-1
"애경산업 2분기 ""적자 전환""...영업손실 13억원",-1
[서희건설 탈많은 '지뢰사업'] 금감원 이봉관 회장 '수상한 주식' 새해 첫 정...,1
"[특징주]위메이드 급락…""'윈드러너2' 흥행 실패"" 평가",-1
[마감시황]바이오주 '휘청' 코스피 하락 마감…'회계이슈' 삼성바이오 22.4% ...,-1
[더벨][CFO 워치]제주항공 유가급락 '득' 아닌 '독' 됐다,-1
한화생명 상반기 순이익 1758억원… 주가 상승에 흑자전환,1
손님 92% 줄었지만 대한항공 2분기 1500억원 '깜짝 흑자'… 여객기로 화물 수...,1
이스타항공 조종사노조 민주노총 가입…“정리해고 중단하라”,-1
신종 코로나에 한국 언론이 먼저 쓰러지나,-1
[유럽증시] 크리스마스 앞두고 한산…은행주 약세,-1
[기업분석] 아모레퍼시픽 업황 기대는 실적 회복기대로,1
GS건설 반포주공 재건축 수주 실패에 약세,0
국내 600대 기업 “추석있는 9월 경기도 비관적”,0
대한항공 2Q 영업익 1485억원 ‘흑자전환’… 어닝 서프라이즈,1
[특징주]에이치엘사이언스 3분기 매출 증가소식에 상한가,1
"코로나 재확산 공포에 외인은 바이오, 기관은 언택트 비중",0
"코스피, 외국인·개인 동반 매수에 막판 반등",1
코로나19 백신 의구심에 다우 1.59% 하락 ...유가 2.1% 상승,-1
충주시 노후 경유 자동차 저공해 사업 추진,1
[fnRASSI]하이트론 상한가 기록,1
현대오일뱅크 2분기에 정유업계중 나홀로 '흑자전환',1
"모두투어 ""적자규모 점차 축소될 것""-한화투자증권",-1
"코로나發 기업 구조조정 가시화…68% ""해고·권고사직 권유 받아""",-1
까스텔바작 2Q 영업익 39억…코로나19에도 흑자전환,1
[종목 포커스] 디에이치피코리아 설비확장 효과로 상한가,1
포스코 공시 이래 처음으로 분기 적자,-1
참여연대 “DLF·라임사태 규제 완화하고도 감독 소홀한 금융당국 책임 커”,1
코스닥 '문어발식 M&A' 부메랑 될까,0
대구시 '2020년 스타기업 8기 히어로 사업' 본격 추진,1
뉴욕증시 상승 마감...코스피는 장초반 약세,-1
[fnRASSI]빙그레 상한가 기록,1
스마일게이트 RPG 아마존 게임즈와 북미/유럽 퍼블리싱 계약 체결,1
[뉴욕마감]고용호조에 상승세…S&P·나스닥 사상 최고치,1
[더벨]재영솔루텍 적자전환 일시적…하반기 반등 기대,-1
구로구 G밸리 타운매니지먼트 사업 추진,1
마이크로소프트 1000명 정리해고…게임사업 재편,-1
승객 없어서 '짐' 실었더니…대한항공·아시아나 2분기 깜짝 흑자,1
일본·대만 트럼프에 44조원 무기계약 선물…美 역대급 무기 수익률 달성,1
[공시]신성이엔지 277억원 규모 공급계약 체결,1
한라 1300억원 송도업무시설 수주,1
[투자의 창]인플레이션과의 전쟁은 시작됐다,0
[금감원 불법 유사금융업체 식별요령] 고배당땐 일단 의심,0
중국 동방항공 한국인 승무원만 전원 해고 통보 논란,-1
가상화폐·담배 세금 어떻게 바뀌나…2분기 성장률도 발표,1
[fnRASSI]삼일제약 상한가 기록,1
구글 무난한 실적에 주가는 10%나 폭등…왜?,0
ESS 화재로 영업이익 급감한 LG화학 올해 목표 매출액은?,-1
"엠플러스 100억 규모 CB 발행…""기존 CB 상환위한 선제 조치""",0
경북 포항 '중소기업 일용 근로자 인건비 지원 사업' 확대 추진,1
기업도 ‘빚투’…해외주식 10조 쓸어담아,0
롯데케미칼 영위사업 모두 후퇴…적자 전환,-1
게임빌 2분기 영업익 108억원…흑자 전환,1
<전일공시>: 유니슨 162억원 풍력발전용 타워 공급계약,1
2분기 실적 초과달성 인텔 주가 10% 하락 왜?,-1
현대건설 반포주공 수주는 `이익`보단 매출방어 역할-KTB,1
"""삼성전자, 어닝서프라이즈 기대…목표가↑""-KB證",1
美 유나이티드항공 3.6만명 해고 가능성…대형항공사 중 첫 사례,-1
"진격의 삼성전자…""주가 더 간다""",0
연구성과보다 주가 먹고 자란 ‘바이오’ 괴물들,0
대한항공 유상증자 소식에 한진칼 전날 급락등 그룹관련주 동반 하락,-1
LS전선 네덜란드서 1천342억원 규모 해저케이블 사업 수주,1
"옵티머스 전국 부동산에 2255억 펑펑…""자금회수 어려운곳 많아""",0
수입기업 상반기 환율 1266원 전망···전업종 적자 우려,-1
SK바이오사이언스 美 노바백스 '코로나19 백신' 위탁생산 계약,1
"[공시분석] 장미디어 ""5% 주식배당 결정""",0
'제2의 SK바이오팜' 꿈꾸나… SK바이오 계열사 상장 기대감 '솔솔',1
"메리츠증권 ""강원랜드 적자 빠르게 축소될 것…목표가 유지""",-1
"아라케어, 새로운 의료용전동침대 상품 선보여",1
인천공항 노동자 해고금지하라 [경향포토],-1
현대엔지니어링 인니 ‘2700억원’ 사업 추가 수주,1
진화하는 불공정거래 금감원 특사경 추진하기로,1
"이재명 ""영업중단 유흥업소에 100만원까지 지원""",-1
[이윤희 기자의 스톡 e종목/SK바이오팜] '따상상상' 이후 급락…관전 포인트 ...,-1
리디 상반기 흑자전환 성공…매출액 전년비 38%↑,1
"""빅데이터는 미래의 석유… 전통 산업모델 변화시킬 것"" [제18회 서울국제A&D컨퍼런스]",0
원포인트 대화서 ‘해고 금지·사회안정만 확충’ 논의 전망,-1
HMM 올해 2분기 영업익 1387억원…21분기 만에 '흑자',1
더시그니처컴퍼니 더마코스메틱 브랜드 '키톡스' 한밭대 산학협력단 공급계약...,1
동남아 대표 승차공유 서비스 기업 그랩 직원 정리해고,-1
“LG화학 주가 80만원 간다”,0
'백세주 신화' 국순당 관리종목 지정 위기…10년새 무슨 일이,0
[Who Is ?] 문은상 신라젠 대표이사,0
공매도 금지연장 사실상 결정…어떻게 바뀔까,0
환율급락 이어 또… 제조업 울상,-1
"삼성증권 '배당 사고' 금감원 검사 결과 관심…""금감원장 취임 후 첫 작품 될...",0
中 동방항공 한국승무원 73명 해고…“법적 대응할 것”,-1
[공략주] 코리아나 발효 화장품 출시..매출 기대,1
셰일가스 본산 미국에 한국 기업 ‘깃발’,0
"[인터뷰] 권덕철 한국보건산업진흥원장 ""IoT·AI 활용 비대면 돌봄사업 100곳...",0
[특징주] 삼보모터스 '작년 영업익 98% 증가'에 상한가,1
코로나 여파에 호텔신라 2분기도 634억 적자,-1
부평구 시설관리공단 '지역경제 활성화를 위한 소상공인 지원사업 추진',1
[공시]대정화금 SK케미칼과 합작투자법인 ‘SK케미칼대정’ 설립 계약 체결,1
한국조선해양 하반기 들어 LNG선 6척 포함 총 13척... 14억불 수주,1
[이스타항공 M&A] 희망퇴직 신청자 저조 정리해고 가능성 '솔솔',-1
마일벌스 KSNET과 마일리지 결제 계약 체결,1
"셀레믹스, 승승장구..공모가 2배 눈앞",0
“대규모 직고용 인국공 적자… 공항료 인상 검토”,-1
CJ CGV 상장 이래 첫 상한가…‘어벤져스2’ 흥행 수혜,1
역대 최대 매출 기록했지만…티웨이항공 '적자 전환',-1
IPO 기대주가 마이너스로 미투젠 상장 첫날 예상밖 부진…왜?,1
현대미포조선 4847억 석유화학제품운반선 10척 계약... 매출비 16%,1
美 6월 재정적자 1000조원 돌파… “글로벌경기 악순환 우려”,-1
LED업종，실적개선에 투자 매력적,0
美 부동산 시장을 통해 본 ‘포스트 코로나’ 경제 전망,0
[주식] 2019 대박 주식 vs 쪽박 주식,1
서대문구 어르신 자서전 쓰기 사업 추진,1
왈레니우스윌헬름센 2분기 순손실 6900만弗 ‘적자전환’,-1
손소독제 매출 급증에…코스맥스 '수직 상승',0
[아침뉴스]北 2009년 상황과 판박이…4년 전 보다 심각?,-1
배상면주가 '느린마을막걸리' 온라인 매출 200%↑,1
코스피 상승 본격 실적 장세로 이어질까,0
두산건설 보일러사업 매각 원점으로,0
<생생코스닥> 승일 1분기 실적 개선에 장중 한때 상한가 급등,1
'특허소송' 한미약품 신약 매출로 주가 뜀박질?,-1
[공시] 씨엔지하이테크 삼성전자와 141억원 반도체 장비 공급 계약,1
한때 ‘패션업계 3대 천왕’ 코오롱FnC 이젠 ‘1조 클럽’서도 탈락,0
강원랜드 주가 상승 여력 크지 않다..투자의견↓-신한,-1
적자 늪에 빠진 LG폰 물방울이 구원할 수 있을까,-1
[더밸류 리서치] 포스코인터내셔널 미얀마 가스전 캐시 카우에 경기 회복세까...,0
